,latitude,longitude,precinct,zip
16316,37.6346076378,-121.801207962,001-9535050,95127.0
16317,37.7384807316,-122.242229239,001-300180,94502.0
16318,37.5525559559,-121.908647748,001-9839300,94539.0
16319,37.5924949882,-121.742324559,001-9510980,95013.0
16320,37.7593304888,-122.238648445,001-301800,94618.0
16321,37.7723464992,-122.239020491,001-302400,94501.0
16322,37.7676940233,-122.261017756,001-303400,94158.0
16323,37.7731681502,-122.270487773,001-304600,94501.0
16324,37.7901283908,-122.284246728,001-305100,94105.0
16325,37.5417701853,-121.985760957,001-832800,95130.0
16326,37.7141287771,-122.052120682,001-9475010,94546.0
16327,37.4899493962,-121.934938125,001-838600,95128.0
16328,37.7188499173,-122.053925783,001-473900,94546.0
16329,37.5407007673,-121.972993758,001-832620,94583.0
16330,37.7189346047,-122.074850853,001-473600,94546.0
16331,37.5412243369,-121.954414984,001-835900,94538.0
16332,37.544219245,-121.972997002,001-835310,94583.0
16333,37.5442085711,-121.930247006,001-836400,95073.0
16334,37.5227644827,-121.978442623,001-833210,94536.0
16335,37.5284117118,-121.939434035,001-837400,95382.0
16336,37.6473592606,-122.083044786,001-421300,94541.0
16337,37.5316965265,-121.965167404,001-833410,95054.0
16338,37.5823323084,-122.065167754,001-821810,94544.0
16339,37.8753959029,-122.271128344,001-206900,94709.0
16340,37.6574954406,-122.015857398,001-9433620,94542.0
16341,37.8563395042,-122.258217318,001-204230,94704.0
16342,37.8733904592,-122.275775448,001-207500,94703.0
16343,37.9015973205,-122.276021454,001-205100,94707.0
16344,37.7863411953,-122.21316372,001-356200,94601.0
16345,37.771757658,-122.209442772,001-9362000,94601.0
16346,37.778359883,-122.204844499,001-347110,94027.0
16347,37.6297331665,-121.947126062,001-9819020,94544.0
16348,37.8853679959,-122.246912574,001-200300,94920.0
16349,37.7187463703,-121.960243834,001-9532100,94568.0
16350,37.7521412562,-122.19828782,001-415500,94621.0
16351,37.7348706741,-122.179440907,001-415600,94603.0
16352,37.753546009,-122.181985621,001-373400,94613.0
16353,37.7473802881,-122.172143281,001-410100,94621.0
16354,37.7574788944,-122.157680026,001-401100,94605.0
16355,37.7395557704,-122.153382736,001-410400,94605.0
16356,37.7454313266,-122.149179205,001-400800,94116.0
16357,37.7435515998,-122.158395571,001-410500,94579.0
16358,37.7427390492,-122.169302675,001-415200,94577.0
16359,37.7312339353,-122.173856952,001-415800,94603.0
16360,37.731156375,-122.174232327,001-415900,94603.0
16361,37.7569016704,-122.182247515,001-361500,94613.0
16362,37.7560838836,-122.202344814,001-9361210,94611.0
16363,37.7370260778,-122.219383355,001-9373020,94502.0
16364,37.7010572934,-122.084300447,001-472200,94541.0
16365,37.7620465854,-122.21533473,001-373100,94621.0
16366,37.592190329,-121.960820734,001-9834020,95117.0
16367,37.8011369002,-122.164831939,001-364200,94516.0
16368,37.8035292975,-122.175314027,001-345800,94602.0
16369,37.7902123668,-122.097418385,001-9464320,94619.0
16370,37.8789289112,-122.270379845,001-202110,94709.0
16371,37.7973110226,-122.169921332,001-364310,94129.0
16372,37.5617256128,-122.057624296,001-830500,94544.0
16373,37.7893506362,-122.07670064,001-9464360,94619.0
16374,37.5839218786,-122.058997064,001-830100,95064.0
16375,37.588572937,-122.053543983,001-831000,94544.0
16376,37.5860423345,-122.051734317,001-831100,94544.0
16377,37.5880533117,-122.03954453,001-831210,94542.0
16378,37.5814931934,-122.03376457,001-831230,94560.0
16379,37.805350199,-122.184435192,001-345900,94563.0
16380,37.7944148874,-122.176444868,001-364300,94025.0
16381,37.810211022,-122.211404935,001-224700,94602.0
16382,37.8427491484,-122.231605739,001-214100,94618.0
16383,37.8400240678,-122.251352109,001-215500,94618.0
16384,37.8318006073,-122.249194419,001-223000,94590.0
16385,37.8302448613,-122.247348261,001-223300,94065.0
16386,37.7897228253,-122.048361481,001-9464510,94105.0
16387,37.5869692354,-122.035734917,001-9831220,94542.0
16388,37.7840618462,-122.237027771,001-9333920,94061.0
16389,37.7857592456,-122.070181658,001-9464520,94595.0
16390,37.5790438568,-122.008399403,001-831500,94536.0
16391,37.7922492347,-122.235452272,001-354000,94606.0
16392,37.8428356996,-122.227014533,001-213800,94618.0
16393,37.8543344079,-122.21080971,001-213500,94602.0
16394,37.5557652273,-122.021200481,001-831900,94507.0
16395,37.5692776582,-122.010436421,001-831610,94536.0
16396,37.5632235604,-121.988160348,001-831710,94536.0
16397,37.8470078451,-122.238716063,001-214200,94618.0
16398,37.5737534065,-121.969147964,001-835600,94536.0
16399,37.7997178486,-122.251997165,001-333800,94572.0
16400,37.5856509332,-121.958891715,001-834400,94538.0
16401,37.8000093585,-122.250469624,001-333510,94606.0
16402,37.8516187949,-122.233174136,001-214500,94618.0
16403,37.8057412245,-122.247979795,001-333500,94610.0
16404,37.8705191996,-122.223283123,001-9213000,94705.0
16405,37.8836406731,-122.244664485,001-213100,94606.0
16406,37.5890193683,-121.999156994,001-834700,94598.0
16407,37.5774830393,-122.045906836,001-831400,95070.0
16408,37.571839047,-122.014923327,001-831510,94536.0
16409,37.5724321055,-122.005618289,001-831700,94536.0
16410,37.5584478907,-122.007463889,001-832000,94536.0
16411,37.7412932324,-122.061651228,001-9464720,94544.0
16412,37.8431468172,-122.195934242,001-244000,94618.0
16413,37.8351822647,-122.188764003,001-244200,94516.0
16414,37.8369660621,-122.187272622,001-244300,94608.0
16415,37.8346193103,-122.206553987,001-244400,94609.0
16416,37.6631027538,-122.111312925,001-9420200,94542.0
16417,37.7092273616,-122.015376448,001-9475620,94089.0
16418,37.6628364329,-122.111936013,001-9420250,94542.0
16419,37.6630542906,-122.1088098,001-9420210,94575.0
16420,37.6588267,-122.102998705,001-420700,94542.0
16421,37.8632832033,-122.284808802,001-209110,94702.0
16422,37.8672446515,-122.283905969,001-209200,94702.0
16423,37.8036819635,-122.261216339,001-333210,94602.0
16424,37.79968207,-122.263733324,001-333400,94609.0
16425,37.8010800545,-122.267275048,001-337000,94612.0
16426,37.7897405786,-122.250929412,001-9333910,94606.0
16427,37.8499690657,-122.276190347,001-208920,94703.0
16428,37.868335362,-122.291871449,001-209710,94702.0
16429,37.8645998872,-122.291182724,001-209800,94702.0
16430,37.8630333639,-122.296063774,001-209900,94710.0
16431,37.6817313863,-122.080181159,001-9430820,94546.0
16432,37.7968909204,-122.183852144,001-345600,94613.0
16433,37.6624797285,-122.101312959,001-9420800,94542.0
16434,37.793888901,-122.181094568,001-9345710,94613.0
16435,37.7930517218,-122.181507564,001-345400,94613.0
16436,37.7898030495,-122.186050233,001-345500,94105.0
16437,37.8624644817,-122.264865617,001-208500,94609.0
16438,37.793437297,-122.194272175,001-345000,94606.0
16439,37.7935787547,-122.187683194,001-345100,94613.0
16440,37.7980330613,-122.19317895,001-344900,94602.0
16441,37.6943081243,-121.976936555,001-9815150,94583.0
16442,37.85242712,-122.262201783,001-208600,94708.0
16443,37.6877727028,-122.089921058,001-430700,94541.0
16444,37.6820878078,-122.080754379,001-9430800,94541.0
16445,37.7985055698,-122.208850465,001-344200,94602.0
16446,37.7863975982,-122.208575313,001-356000,94602.0
16447,37.673830901,-122.070514916,001-9431610,94541.0
16448,37.7914390458,-122.204466803,001-344000,94104.0
16449,37.6655168981,-121.985858456,001-9490130,95130.0
16450,37.6768733694,-122.06539219,001-9431500,94541.0
16451,37.6849571209,-122.064268918,001-9431110,94579.0
16452,37.6840466214,-122.063797955,001-9431120,94541.0
16453,37.8624461865,-122.27199889,001-208210,94703.0
16454,37.8514460756,-122.271261594,001-208800,94703.0
16455,37.7900487394,-122.206282763,001-346200,94602.0
16456,37.8515785395,-122.270762456,001-208700,94703.0
16457,37.7783844874,-122.199471027,001-345200,94613.0
16458,37.6395636682,-122.069626055,001-421900,94595.0
16459,37.7799005517,-122.177699619,001-345310,94613.0
16460,37.7799189106,-122.171330552,001-364600,94613.0
16461,37.8823664436,-122.284716322,001-9205550,94702.0
16462,37.7776354155,-122.177758572,001-364700,94613.0
16463,37.8824500404,-122.285666462,001-9205510,94702.0
16464,37.6473847942,-122.07864865,001-421510,94546.0
16465,37.8674783865,-122.254247253,001-202600,94704.0
16466,37.8599172783,-122.254565622,001-204210,94720.0
16467,37.8635261975,-122.255004376,001-204220,94720.0
16468,37.8645381197,-122.262993749,001-204900,94703.0
16469,37.859585825,-122.258833706,001-204240,94704.0
16470,37.7696561357,-122.173179249,001-363000,94117.0
16471,37.8672075401,-122.256529388,001-202620,94704.0
16472,37.7726518383,-122.207445926,001-9347210,94602.0
16473,37.7640407108,-122.189904699,001-362300,94605.0
16474,37.7645434359,-122.196401962,001-362500,94605.0
16475,37.7639945256,-122.197181768,001-361130,94591.0
16476,37.7034503174,-122.025267892,001-9492000,94552.0
16477,37.6625796594,-122.081516856,001-432110,94541.0
16478,37.8704730464,-122.278067326,001-208010,94501.0
16479,37.7131081255,-122.026994272,001-475520,94577.0
16480,37.7911203623,-122.198236116,001-346000,94606.0
16481,37.7868316124,-122.195826047,001-346100,94613.0
16482,37.669937432,-122.071952649,001-9431900,94541.0
16483,37.6745683148,-122.067912904,001-9431620,94541.0
16484,37.8833694961,-122.296742117,001-209610,94706.0
16485,37.8693426756,-122.297958174,001-209700,94530.0
16486,37.6657376979,-122.099458796,001-9420040,94555.0
16487,37.8229114073,-122.249288398,001-225400,94590.0
16488,37.8263955799,-122.265194028,001-215800,94609.0
16489,37.8366626245,-122.258656154,001-225000,94608.0
16490,37.8331747403,-122.253169735,001-225100,94609.0
16491,37.8284698136,-122.256102623,001-225200,94611.0
16492,37.6679147902,-122.098822853,001-9430140,94555.0
16493,37.7163516358,-122.138492621,001-455400,94577.0
16494,37.6363920183,-121.946204032,001-9498320,94544.0
16495,37.8378881444,-122.257299664,001-215610,94704.0
16496,37.6721124949,-122.094723143,001-9430160,94541.0
16497,37.7039618826,-122.142556705,001-9455010,94578.0
16498,37.6747918126,-122.094298943,001-9430410,94541.0
16499,37.8529529645,-122.257873053,001-215100,94704.0
16500,37.8465753299,-122.258266531,001-215200,94704.0
16501,37.6991734938,-122.137184908,001-454100,94578.0
16502,37.6798698126,-122.078740065,001-430900,94546.0
16503,37.6860658376,-122.060435013,001-9431310,94579.0
16504,37.7222733352,-122.135846469,001-455500,94534.0
16505,37.8504686968,-122.283526328,001-310000,94803.0
16506,37.8475276175,-122.276145119,001-310100,94703.0
16507,37.8427232567,-122.276910969,001-310400,94703.0
16508,37.8346486587,-122.2662144,001-311400,94609.0
16509,37.6429039669,-122.104050559,001-422000,94544.0
16510,37.6429270901,-122.051063899,001-432900,94544.0
16511,37.8471856786,-122.268705695,001-310700,94612.0
16512,37.7229346172,-122.136365898,001-455700,94553.0
16513,37.7212558722,-122.150795414,001-455900,94605.0
16514,37.6990830791,-122.145281773,001-453900,94578.0
16515,37.6971022929,-121.954950558,001-9880220,95008.0
16516,37.6418424355,-122.147940326,001-9420510,94605.0
16517,37.8270478153,-122.265019076,001-9215810,94609.0
16518,37.6180868775,-122.038493137,001-9424200,94542.0
16519,37.7279712185,-122.170585724,001-453400,94577.0
16520,37.7226163873,-122.164091974,001-453500,94552.0
16521,37.8229731619,-122.277301776,001-9335110,94592.0
16522,37.6339519923,-122.099263102,001-422910,94544.0
16523,37.8235175622,-122.268773676,001-335200,94612.0
16524,37.6891147628,-122.162417875,001-9450920,94579.0
16525,37.6319122374,-122.084639564,001-422300,94541.0
16526,37.8237785149,-122.259037194,001-215900,94704.0
16527,37.6245253699,-122.0881824,001-422700,94541.0
16528,37.8191734629,-122.254198129,001-9325000,94720.0
16529,37.8099652136,-122.192031989,001-244900,94610.0
16530,37.6162605815,-122.089602051,001-9422930,94541.0
16531,37.6291821256,-122.038598168,001-424100,94542.0
16532,37.7077377295,-122.162644416,001-9452000,94577.0
16533,37.700965851,-122.174179557,001-452400,94577.0
16534,37.7172718209,-122.188245627,001-452500,94577.0
16535,37.678648558,-122.1013224,001-481500,94541.0
16536,37.8259522492,-122.21761518,001-281000,94611.0
16537,37.6910300626,-122.127887211,001-9454230,94578.0
16538,37.8272286394,-122.233979394,001-280500,94611.0
16539,37.6148484943,-122.065631082,001-9423820,94544.0
16540,37.5551675997,-121.940160331,001-836210,94404.0
16541,37.5676011903,-121.953088245,001-836000,95010.0
16542,37.8333172942,-122.227909284,001-280700,94516.0
16543,37.6771173515,-122.097702158,001-9482020,94541.0
16544,37.688888007,-122.152480852,001-450300,94579.0
16545,37.8909360249,-122.287044355,001-261000,94706.0
16546,37.8904723035,-122.293284185,001-261400,94706.0
16547,37.8881322465,-122.2883734,001-262000,94706.0
16548,37.8894944115,-122.281872084,001-262100,94706.0
16549,37.6674521448,-122.099557948,001-9481530,94541.0
16550,37.7540717846,-122.118033084,001-9464010,94583.0
16551,37.6817914718,-122.080083125,001-9470310,94546.0
16552,37.8000427285,-122.16191813,001-9394100,94516.0
16553,37.8893924599,-122.287714493,001-261700,94706.0
16554,37.6909501825,-122.07380691,001-470600,94014.0
16555,37.6236019935,-121.785184411,001-9510990,95351.0
16556,37.6046669666,-121.765945545,001-9510970,94587.0
16557,37.8892788918,-122.327686161,001-260100,94706.0
16558,37.8982232606,-122.301557751,001-260400,94707.0
16559,37.895996034,-122.304950083,001-260610,94710.0
16560,37.8937184305,-122.307689396,001-260300,94710.0
16561,37.5643921129,-121.713176219,001-9510960,94586.0
16562,37.6360472455,-121.931006561,001-9499010,94544.0
16563,37.7265522942,-121.858364501,001-547740,94588.0
16564,37.7264393384,-121.866449152,001-547750,94588.0
16565,37.7126161321,-121.872060047,001-547760,94568.0
16566,37.708769227,-121.862934309,001-547780,94588.0
16567,37.731020536,-121.847697844,001-9532400,94566.0
16568,37.6538836108,-121.82847169,001-9870100,94566.0
16569,37.6213681187,-121.801734695,001-9535000,95127.0
16570,37.654895222,-121.806122904,001-9535060,94566.0
16571,37.6901415035,-122.047648607,001-491100,94014.0
16572,37.645766216,-121.792009958,001-9501710,94566.0
16573,37.6566335629,-121.766380542,001-501610,94566.0
16574,37.6188890478,-121.922988786,001-9499000,95124.0
16575,37.6621395196,-122.028188814,001-9491650,94542.0
16576,37.6609897575,-121.773588808,001-501620,94542.0
16577,37.6559903034,-121.801318065,001-501640,95127.0
16578,37.6761391918,-121.795279127,001-501840,94580.0
16579,37.6670928307,-121.789753437,001-501910,95386.0
16580,37.6718737195,-121.777965137,001-502000,95350.0
16581,37.6662020558,-121.775278247,001-502030,94531.0
16582,37.6223146221,-121.814433248,001-9866910,94509.0
16583,37.6684548178,-122.051822537,001-9491410,94542.0
16584,37.5903231928,-121.748605513,001-9510910,95132.0
16585,37.6678026449,-122.09754881,001-9481940,94541.0
16586,37.6682975211,-122.096301646,001-9481960,94541.0
16587,37.6833229031,-121.72460532,001-500300,94579.0
16588,37.6940357646,-121.736050131,001-500320,94551.0
16589,37.5593336942,-121.867137286,001-9867200,95035.0
16590,37.6967107017,-121.718125533,001-500500,94551.0
16591,37.6799175098,-121.747181302,001-500600,94551.0
16592,37.6759412907,-122.093348528,001-9482050,94580.0
16593,37.5290460129,-121.878671484,001-9867410,94517.0
16594,37.5843995327,-121.91308754,001-9867110,94506.0
16595,37.5700075716,-121.914599912,001-9867100,94568.0
16596,37.7306290081,-121.7333583,001-500120,95138.0
16597,37.7124979505,-121.724288287,001-500200,94577.0
16598,37.5204339998,-121.879343001,001-9867400,94539.0
16599,37.6883949293,-121.78627476,001-502710,94005.0
16600,37.6928952976,-121.789887173,001-502720,94014.0
16601,37.6199174804,-122.035243521,001-424400,94542.0
16602,37.6169087801,-122.037579622,001-424300,94596.0
16603,37.7091406615,-122.136464171,001-455000,94553.0
16604,37.6143633395,-122.040351561,001-9423800,94520.0
16605,37.6747688824,-121.785718872,001-501800,95119.0
16606,37.7089088578,-122.134466482,001-455300,94578.0
16607,37.6067987092,-122.066542832,001-9423810,94545.0
16608,37.6812369817,-121.696769845,001-9500510,94015.0
16609,37.688218572,-121.748353883,001-500700,94551.0
16610,37.6894068432,-121.742078697,001-500400,95013.0
16611,37.6958712421,-121.730708468,001-500310,94551.0
16612,37.620933306,-121.995093862,001-9821010,94587.0
16613,37.6358335383,-121.968840946,001-9820000,94544.0
16614,37.7148035876,-121.72685667,001-500100,94568.0
16615,37.7012173106,-121.843555058,001-9502910,95120.0
16616,37.5941568396,-122.084110644,001-823700,94541.0
16617,37.6188480843,-121.567579415,001-9510840,94550.0
16618,37.5983278205,-122.063927678,001-823600,94030.0
16619,37.690700613,-122.096350472,001-9447710,94014.0
16620,37.5934087339,-122.043841251,001-821730,94587.0
16621,37.6285743755,-121.786577363,001-9535020,93933.0
16622,37.7359573749,-122.077381875,001-9475640,94546.0
16623,37.6560213617,-121.804818014,001-9510730,94080.0
16624,37.5923083801,-122.053040283,001-9821720,94544.0
16625,37.6115172778,-122.021031375,001-9823040,94587.0
16626,37.6540612076,-121.907725025,001-520700,94566.0
16627,37.6081092569,-121.999463038,001-821100,94598.0
16628,37.6795606992,-121.726699976,001-9510500,95377.0
16629,37.5865886489,-122.019462693,001-821210,94587.0
16630,37.7222031889,-122.112418606,001-9447020,94132.0
16631,37.6103642157,-122.014176096,001-9821020,94587.0
16632,37.6954437525,-121.9769586,001-9815110,94583.0
16633,37.7001157771,-121.747604208,001-9510150,94551.0
16634,37.6066996041,-122.023627126,001-823100,94587.0
16635,37.6063247522,-122.035482825,001-823400,94545.0
16636,37.6005119948,-122.051714415,001-823500,94587.0
16637,37.5988068262,-122.060865411,001-823710,94030.0
16638,37.584691144,-122.06290236,001-822000,94544.0
