,District,School Code,School Name,number,score,vote
1371,El Dorado Union High,932756,El Dorado High,308,52.9155844156,0.376518218623
1372,Live Oak Unified,5135256,Live Oak High,274,50.1459854015,0.486523370863
1373,San Diego Unified,3734431,Mission Bay High,686,33.0189504373,0.655699070927
1374,Colton Joint Unified,3636131,"Slover Mountain High, Cont.",85,8.25882352941,0.621570090359
1375,Los Angeles Unified,6069157,Berenece Carlson Home Hospita,57,30.6666666667,0.827828655835
1376,Culver City Unified,1932201,Culver City High,627,51.0350877193,0.783232413541
1377,Tulare Joint Union High,5430186,Sierra Vista High,55,7.14545454545,0.509095204347
1378,Simi Valley Unified,5634993,"Apollo High, Cont.",80,7.85,0.502965372106
1379,Lindsay Unified,5430194,John J. Cairns Continuation,46,9.0,0.449897750511
1380,Fremont Union High,4332474,Fremont High,705,33.609929078,0.813534708103
1381,Simi Valley Unified,5635008,Royal High,473,40.9809725159,0.502965372106
1382,Farmersville Unified,5430210,Farmersville High,505,34.5148514851,0.432710594026
1383,Point Arena Joint Union High,2333649,Point Arena High,91,25.0549450549,0.781704781705
1384,Shasta Union High,4537304,Shasta High,363,54.0716253444,0.35168792198
1385,Los Angeles Unified,1932250,Thoreau (Henry David) Continua,29,21.724137931,0.705670515605
1386,Mariposa County Unified,2235356,Mariposa County High,145,56.7310344828,0.395136778116
1387,Los Angeles County Office of Education,121822,Nidorf Juvenile Hall,142,7.33802816901,0.755491167399
1388,Porterville Unified,5430251,Granite Hills High,641,39.1466458658,0.288544358312
1389,Roseville Joint Union High,3136504,Roseville High,394,40.5837563452,0.465835086665
1390,Dixon Unified,4832259,Dixon High,351,34.6182336182,0.670484122853
1391,Farmersville Unified,5430277,Deep Creek Academy,37,2.48648648649,0.432710594026
1392,Newark Unified,130054,Newark Memorial High,611,40.5171849427,0.786626940927
1393,Mendocino Unified,2333185,Mendocino High,37,65.0540540541,0.782417582418
1394,Fremont Unified,130062,American High,309,49.3398058252,0.759161490683
