,District,District Code,School Code,School Name,number,score,vote
396,Anderson Union High,69856,4530804,Anderson High,175,46.8971428571,0.253796337651
397,Riverside Unified,67215,3330677,"Raincross High, Cont.",58,10.6206896552,0.55196454629
398,Jefferson Union High,68924,4137592,Thornton High,64,4.59375,0.809661649299
399,Sweetwater Union High,68411,3738234,Montgomery Senior High,589,46.6281833616,0.653173965448
400,Golden Valley Unified,75580,2030203,Liberty High,212,63.6556603774,0.272232885477
401,Campbell Union High,69401,4330239,Leigh High,640,61.9375,0.741318214033
402,Conejo Valley Unified,73759,5630116,Westlake High,913,81.3855421687,0.53258887876
403,San Bernardino City Unified,67876,3635844,San Bernardino High,748,23.5748663102,0.661103761745
404,Shasta Union High,70136,114249,Enterprise Plus,11,36.0,0.35168792198
405,Oxnard Union High,72546,5630389,Pacifica,1097,43.2661804923,0.647087467283
406,Sierra Unified,75275,1036938,Sierra High,186,64.5376344086,0.390099741411
407,West Sonoma County Union High,70607,4930327,Laguna High,13,31.0,0.788591562708
408,Santa Cruz County Office of Education,10447,4430146,Santa Cruz County Court,38,5.21052631579,0.751190229766
409,Corona-Norco Unified,67033,3330701,Santiago High,1280,64.2359375,0.432162875041
410,Modesto City High,71175,5034905,Modesto High,791,47.7130214918,0.624695161083
411,Newport-Mesa Unified,66597,3031697,Corona del Mar High,611,73.2307692308,0.47624178429
412,Grossmont Union High,68130,3730066,Valhalla High,703,63.6955903272,0.44045616003
413,Chino Valley Unified,67678,3631769,Buena Vista Continuation High,48,8.0,0.56642519685
414,El Dorado Union High,61853,934554,Independence Continuation,56,16.0,0.376518218623
415,Elk Grove Unified,67314,3430535,"Transition High, Cont.",35,46.1714285714,0.53358802929
416,West Contra Costa Unified,61796,735902,Richmond High,610,15.4245901639,0.886746643816
417,Fremont Unified,61176,138693,Washington High,673,60.2526002972,0.759161490683
418,Visalia Unified,72256,5430046,Golden West High,481,45.1975051975,0.464601769912
419,Fairfield-Suisun Unified,70540,4836003,Sem Yeto Continuation High,186,10.5967741935,0.649664153932
420,Santa Cruz County Office of Education,10447,4430278,Santa Cruz County,207,12.309178744,0.751190229766
421,Perris Union High,67207,3330727,Paloma Valley High,954,56.1886792453,0.445681281176
422,Sanger Unified,62414,1030824,Pathways,26,8.0,0.374449339207
423,San Diego Unified,68338,107177,Crawford Multimedia and Visua,106,30.2830188679,0.727572685539
424,Vallejo City Unified,70581,4838058,"Peoples High, Cont.",38,5.0,0.70541958042
425,Galt Joint Union High,67355,3432903,Estrellita Continuation High,35,11.0,0.473642263464
426,Santa Ana Unified,66670,3035821,Saddleback High,646,26.600619195,0.608246977547
427,Sweetwater Union High,68411,3730801,Castle Park Senior High,589,45.9728353141,0.754016957886
428,San Diego Unified,68338,107185,Crawford CHAMPS,94,38.0,0.727572685539
429,San Mateo Union High,69047,4135265,Peninsula High Continuation,64,17.0,0.773506840174
430,Western Placer Unified,66951,3130036,"Phoenix High, Cont.",20,5.0,0.403606102635
431,Lucia Mar Unified,68759,4033205,Lopez Continuation High,44,11.0,0.530927105449
432,Pajaro Valley Unified,69799,4430518,Aptos High,478,64.1631799163,0.734965034965
433,Temecula Valley Unified,75192,3330743,Chaparral High,1072,71.3675373134,0.423866370972
434,Anaheim Union High,66431,3033784,Loara High,883,41.9988674972,0.639949943388
435,San Diego Unified,68338,107193,Crawford Law and Business,106,20.7358490566,0.727572685539
436,Mt. Diablo Unified,61754,731836,Concord High,510,45.9215686275,0.66013560674
437,Kern Union High,63529,1532605,Foothill High,637,38.4725274725,0.288645690834
438,Santa Cruz City High,69823,4437109,Santa Cruz High,375,53.6693333333,0.751190229766
439,San Diego Unified,68338,107201,Crawford IDEA,153,30.2222222222,0.727572685539
440,San Diego Unified,68338,3730116,John Muir,13,54.0,0.604657849339
441,Oakland Unified,61259,101063,College Prep. and Architecture,121,13.5537190083,0.92997246108
442,Oxnard Union High,72546,5634761,Rio Mesa High,693,41.0692640693,0.733040003592
443,Stockton Unified,68676,115402,Edward C. Merlo Institute of,101,15.0693069307,0.651608986035
444,Healdsburg Unified,75390,4930251,Marce Becerra Academy,14,14.0,0.767627045027
445,Nevada Joint Union High,66357,2935500,Nevada Union High,718,60.0097493036,0.486882716049
446,Pajaro Valley Unified,69799,4437794,Renaissance High (Cont.),62,3.29032258065,0.788247387357
447,Fresno Unified,62166,1032911,Herbert Hoover High,617,38.3338735818,0.574914546145
448,Grossmont Union High,68130,3732559,Chaparral High,128,12.390625,0.515335113302
449,Fallbrook Union High,68122,3732179,Fallbrook High,919,47.3231773667,0.408724700334
450,Sequoia Union High,69062,4136693,Sequoia High,663,57.8461538462,0.786446020489
451,Milpitas Unified,73387,4334470,Milpitas High,1040,69.4442307692,0.761451562984
452,Oakland Unified,61259,137943,Skyline High,543,42.3848987109,0.773475898939
453,Paradise Unified,61531,432856,Ridgeview High (Continuation),28,11.0,0.195263412276
454,Vallejo City Unified,70581,4838504,Vallejo High,586,32.9590443686,0.823778345576
455,Oakland Unified,61259,6114011,"Independent Study, Sojourner",63,19.0,0.879256384577
456,Windsor Unified,75358,4930269,Windsor Oaks Academy,21,5.0,0.690663417876
457,Oakland Unified,61259,135905,Oakland High,520,24.9057692308,0.925277728796
458,Porterville Unified,75523,5430251,Granite Hills High,377,38.4111405836,0.288544358312
459,Fallbrook Union High,68122,3732195,"Ivy High, Cont.",47,11.0,0.408724700334
460,Madera Unified,65243,123620,Eastin-Arcola High,96,5.25,0.589822329458
461,Chowchilla Union High,65201,2032357,Chowchilla High,327,38.2935779817,0.42074776198
462,Santa Clara Unified,69674,4338406,New Valley Cont. High,54,9.07407407407,0.761659933896
463,Red Bluff Joint Union High,71639,5237201,Red Bluff High,449,41.6124721604,0.313456053928
464,Reef-Sunset Unified,73932,1630953,Avenal High,205,27.9512195122,0.434539260221
465,Oxnard Union High,72546,125674,Oxnard Independent Study,36,14.0555555556,0.593989852999
466,Biggs Unified,61408,430827,Biggs High,56,42.7857142857,0.404551201011
467,East Side Union High,69427,4334900,Mt. Pleasant High,581,42.1531841652,0.790654620853
468,Parlier Unified,62364,1034990,Parlier High,287,23.1010452962,0.725843089289
469,Sweetwater Union High,68411,3732849,Hilltop Senior High,706,60.6133144476,0.676099941725
470,Contra Costa County Office of Education,10074,6077168,Floyd Marchus,14,57.0,0.702267303103
471,Chaffey Joint Union High,67652,3633906,Montclair High,1198,37.4924874791,0.684804437219
472,Fresno County Office of Education,10108,1030899,Fresno County Community,52,4.19230769231,0.568887253098
473,Hesperia Unified,75044,115444,Canyon Ridge High,83,7.46987951807,0.291064388962
474,San Diego Unified,68338,3734654,Morse High,717,43.3430962343,0.762409667101
475,Sonora Union High,72389,5536503,Sonora High,373,60.6756032172,0.402743379691
476,Riverside Unified,67215,3336955,Lincoln (Abraham) Continuation,57,9.0,0.6940433213
