,District,District Code,School Code,School Name,number,score,vote
102,Fresno Unified,62166,1030675,Sunnyside High,178,33.5449438202,0.568887253098
103,San Diego Unified,68338,107029,San Diego International Studi,34,73.4705882353,0.703490464196
104,Clovis Unified,62117,1030683,Clovis East High,26,50.3846153846,0.398396767466
105,San Diego Unified,68338,107037,San Diego LEADS,42,40.3571428571,0.703490464196
106,Perris Union High,67207,113191,Heritage High,84,42.6904761905,0.502294893861
107,San Diego Unified,68338,107052,San Diego Business,41,38.7804878049,0.703490464196
108,Claremont Unified,64394,1931823,Claremont High,52,28.7307692308,0.593502314996
109,Oakland Unified,61259,102962,E. Oakland Sch. of the Arts,40,17.6,0.879256384577
110,San Diego Unified,68338,107060,San Diego MVP Arts,29,44.7931034483,0.703490464196
111,Hemet Unified,67082,3332673,Hemet High,66,40.9090909091,0.399497487437
112,San Diego Unified,68338,107078,Kearny Digital Media & Design,32,37.375,0.63646714996
113,San Diego Unified,68338,107086,Kearny SCT,25,47.92,0.63646714996
114,West Contra Costa Unified,61796,732941,El Cerrito Senior High,151,16.4900662252,0.889901823282
115,Fresno Unified,62166,1030584,Cambridge Cont. High,44,4.5,0.568887253098
116,San Lorenzo Unified,61309,137810,San Lorenzo High,89,19.5393258427,0.789598540146
117,Kern Union High,63529,1536606,West High,181,22.7790055249,0.40262955988
118,San Jose Unified,69666,4330080,Gunderson High,24,33.2916666667,0.726104035234
119,Sacramento City Unified,67439,3431012,Burbank (Luther) High,188,21.3936170213,0.810262114997
120,San Bernardino City Unified,67876,3635844,San Bernardino High,194,23.8762886598,0.661103761745
121,Santa Clara Unified,69674,4330122,Santa Clara High,51,45.9411764706,0.761659933896
