,District,District Code,School Code,School Name,number,score,vote
101,Fortuna Union High,62810,108688,Academy of the Redwoods,175,76.6857142857,0.516473887136
102,Colton Joint Unified,67686,3630399,Washington High,103,10.3980582524,0.621570090359
103,Yuba County Office of Education,10587,5830047,Yuba Co. Juvenile Hall/Commun,18,11.0,0.226726726727
104,Escalon Unified,68502,3932308,Escalon High,649,48.2773497689,0.38561479177
105,Fontana Unified,67710,3633302,Fontana High,1873,38.4217832355,0.767511394713
106,Hayward Unified,61192,135319,Mt. Eden High,1348,41.4176557864,0.805712270804
107,Santa Rosa High,70920,4930244,Carrillo (Maria) High,1179,77.9177268872,0.760627802691
108,Brawley Union High,63081,1331354,"Desert Valley High, Cont.",81,14.0,0.697323900338
109,Alvord Unified,66977,3334299,Norte Vista High,1672,39.2523923445,0.641564318035
110,Conejo Valley Unified,73759,5630108,"Conejo Valley High, Cont.",107,15.1308411215,0.493549203137
111,Oakland Unified,61259,112797,Coliseum College Prep Academy,159,24.4528301887,0.78
112,Tamalpais Union High,65482,2130078,Tamiscal High (Alternative),57,87.7368421053,0.758831277691
113,Elk Grove Unified,67314,116897,Cosumnes Oaks High,1215,65.2353909465,0.635654169855
114,Anaheim Union High,66431,3033115,John F. Kennedy High,1708,77.3641686183,0.620361429163
115,Fullerton Joint Union High,66514,3037348,Sunny Hills High,1726,80.3545770568,0.634521880065
116,Kern Union High,63529,1530021,Central Valley High (Continua,35,3.0,0.595263958288
117,Banning Unified,66985,3330214,Banning High,817,31.05875153,0.449500318945
118,Plumas Unified,66969,3236007,Quincy Junior/Senior High,153,67.3202614379,0.579813250333
119,San Juan Unified,67447,3436714,Rio Americano High,1172,67.9462457338,0.613832853026
120,San Juan Unified,67447,3431111,Casa Roble Fundamental High,1002,54.6417165669,0.442007644589
121,Simi Valley Unified,72603,5630322,Santa Susana High,959,81.4744525547,0.510060259422
122,Banning Unified,66985,3330222,New Horizon High,54,5.57407407407,0.449500318945
123,Pittsburg Unified,61788,735407,Pittsburg Senior High,2012,34.8593439364,0.811901646119
124,San Diego Unified,68338,107482,San Diego Metro Career and Te,135,64.5333333333,0.63646714996
125,Delano Joint Union High,63412,100529,Cesar E. Chavez High,950,59.7663157895,0.800452147702
126,Sequoia Union High,69062,125120,Sequoia Community Day,47,2.29787234043,0.865714786265
127,Stanislaus County Office of Education,10504,5030069,Stanislaus Community,47,2.23404255319,0.504190412337
128,Salinas Union High,66159,2730166,Everett Alvarez High,1626,44.7207872079,0.766725159026
129,Southern Kern Unified,63776,1530039,"Rare Earth High, Cont.",54,5.64814814815,0.479087452471
130,Natomas Unified,75283,3430584,Natomas High,784,40.9821428571,0.638572425017
131,San Leandro Unified,61291,137588,San Leandro High,1856,45.521012931,0.737482842991
132,Fairfield-Suisun Unified,70540,124545,Dover Bridge to Success,15,20.0,0.649664153932
133,Oak Park Unified,73874,5630132,Oak Park High,1060,91.1990566038,0.679618001047
134,San Bernardino County Office of Educatio,10363,123372,High Desert Assessment Ctr.,55,7.72727272727,0.285087719298
135,South Monterey County Joint Union High,66068,2730174,Greenfield High,578,32.553633218,0.578772189349
136,Kern Union High,63529,1530047,Nueva Continuation High,37,5.0,0.590923124421
137,Elk Grove Unified,67314,3430592,Laguna Creek High,1191,54.564231738,0.669520992267
138,Fresno County Office of Education,10108,1030337,Fresno County Court,211,10.5260663507,0.604175194433
139,San Diego Unified,68338,3733698,Madison High,776,48.7242268041,0.604657849339
140,Healdsburg Unified,75390,4930251,Marce Becerra Academy,15,13.0,0.767627045027
141,Stanislaus County Office of Education,10504,5030085,John B. Allard,319,4.85579937304,0.616432613708
142,Sierra Sands Unified,73742,1530054,Mesquite Cont. High,66,18.6666666667,0.31420233463
143,Yucaipa-Calimesa Joint Unified,67959,3633351,Green Valley High,44,16.0,0.383247817085
144,Sweetwater Union High,68411,3730124,Southwest Senior High,1168,39.8553082192,0.653173965448
145,McFarland Unified,73908,1534155,McFarland High,541,29.7578558226,0.552551020408
146,Brawley Union High,63081,1331404,Brawley High,1212,47.5272277228,0.697323900338
147,Soledad Unified,75440,2730190,Soledad High,917,32.0534351145,0.819921302369
148,Vista Unified,68452,3730785,Palomar High Independent Stud,36,52.4166666667,0.523737297133
149,Shasta County Office of Education,10454,118992,Magnolia Independent Learning,38,10.7894736842,0.35168792198
150,Elk Grove Unified,67314,108753,Pleasant Grove High,1792,71.2405133929,0.53358802929
151,Kern Union High,63529,1530385,Ridgeview High,1541,45.68137573,0.441355674029
152,Vista Unified,68452,3730728,Rancho Buena Vista High,1833,60.6393889798,0.523737297133
153,Placer Union High,66894,3135704,Placer High,909,63.5258525853,0.466746794872
154,Elk Grove Unified,67314,3430618,Sheldon High,1713,53.6187974314,0.599445599446
155,Sonora Union High,72389,5530043,Bird High,55,30.6181818182,0.402743379691
156,Hemet Unified,67082,106716,Hamilton High,236,48.5805084746,0.306974190005
157,Monterey Peninsula Unified,66092,2732253,Central Coast High,50,8.0,0.674866063713
158,Placer Union High,66894,3132453,Del Oro High,1277,79.6436961629,0.406476190476
159,Patterson Joint Unified,71217,5036256,Patterson High,1202,43.8926788686,0.577589023195
160,Santa Rosa High,70920,110288,Lewis Opportunity,37,2.81081081081,0.685388685389
161,Natomas Unified,75283,3430626,Discovery High,22,0.0,0.638572425017
162,Dos Palos Oro Loma Joint Unified,75317,2431203,Dos Palos High,456,46.048245614,0.372367312553
163,Surprise Valley Joint Unified,65896,2537702,Surprise Valley High,30,36.3,0.266339869281
164,San Juan Unified,67447,3430097,La Entrada Continuation High,57,0.0,0.527574273001
165,Soledad Unified,75440,2730216,Chalone High,16,6.0,0.819921302369
166,Oakland Unified,61259,125161,Castlemont High,135,24.0,0.879256384577
167,Twin Rivers Unified,76505,3430634,Elwood J. Keema High,389,9.10796915167,0.524216204068
